participant,trial,phase,age,gender,height,hip_height,knee_height,lowest_height_not_afforded,time,width,relative_height,scaled_height,action
8,37,outbound,19.0,m,20,44.75,23.0,34,2015-02-06 11:15:34.551092,7.5,-14,0.5882352941176471,over
8,37,return,19.0,m,20,44.75,23.0,34,2015-02-06 11:15:34.551092,7.5,-14,0.5882352941176471,over
8,38,outbound,19.0,m,32,44.75,23.0,34,2015-02-06 11:16:04.678215,12.0,-2,0.9411764705882353,around
8,38,return,19.0,m,32,44.75,23.0,34,2015-02-06 11:16:04.678215,12.0,-2,0.9411764705882353,around
8,39,outbound,19.0,m,20,44.75,23.0,34,2015-02-06 11:16:39.353810,12.0,-14,0.5882352941176471,over
8,39,return,19.0,m,20,44.75,23.0,34,2015-02-06 11:16:39.353810,12.0,-14,0.5882352941176471,over
8,40,outbound,19.0,m,24,44.75,23.0,34,2015-02-06 11:17:08.978607,12.0,-10,0.7058823529411765,over
8,40,return,19.0,m,24,44.75,23.0,34,2015-02-06 11:17:08.978607,12.0,-10,0.7058823529411765,over
8,41,outbound,19.0,m,28,44.75,23.0,34,2015-02-06 11:17:38.059113,4.5,-6,0.8235294117647058,around
8,41,return,19.0,m,28,44.75,23.0,34,2015-02-06 11:17:38.059113,4.5,-6,0.8235294117647058,around
8,42,outbound,19.0,m,28,44.75,23.0,34,2015-02-06 11:18:12.160227,10.5,-6,0.8235294117647058,around
8,42,return,19.0,m,28,44.75,23.0,34,2015-02-06 11:18:12.160227,10.5,-6,0.8235294117647058,around
8,43,outbound,19.0,m,24,44.75,23.0,34,2015-02-06 11:18:49.071943,12.0,-10,0.7058823529411765,over
8,43,return,19.0,m,24,44.75,23.0,34,2015-02-06 11:18:49.071943,12.0,-10,0.7058823529411765,over
8,44,outbound,19.0,m,20,44.75,23.0,34,2015-02-06 11:19:18.843062,9.0,-14,0.5882352941176471,over
8,44,return,19.0,m,20,44.75,23.0,34,2015-02-06 11:19:18.843062,9.0,-14,0.5882352941176471,over
8,45,outbound,19.0,m,28,44.75,23.0,34,2015-02-06 11:19:49.607939,4.5,-6,0.8235294117647058,around
8,45,return,19.0,m,28,44.75,23.0,34,2015-02-06 11:19:49.607939,4.5,-6,0.8235294117647058,around
8,46,outbound,19.0,m,20,44.75,23.0,34,2015-02-06 11:20:21.524396,9.0,-14,0.5882352941176471,over
8,46,return,19.0,m,20,44.75,23.0,34,2015-02-06 11:20:21.524396,9.0,-14,0.5882352941176471,over
8,47,outbound,19.0,m,24,44.75,23.0,34,2015-02-06 11:20:50.452361,10.5,-10,0.7058823529411765,over
8,47,return,19.0,m,24,44.75,23.0,34,2015-02-06 11:20:50.452361,10.5,-10,0.7058823529411765,over
8,48,outbound,19.0,m,28,44.75,23.0,34,2015-02-06 11:21:19.043224,6.0,-6,0.8235294117647058,around
8,48,return,19.0,m,28,44.75,23.0,34,2015-02-06 11:21:19.043224,6.0,-6,0.8235294117647058,around
8,49,outbound,19.0,m,28,44.75,23.0,34,2015-02-06 11:21:51.558272,7.5,-6,0.8235294117647058,around
8,49,return,19.0,m,28,44.75,23.0,34,2015-02-06 11:21:51.558272,7.5,-6,0.8235294117647058,around
8,50,outbound,19.0,m,28,44.75,23.0,34,2015-02-06 11:22:21.971259,10.5,-6,0.8235294117647058,around
8,50,return,19.0,m,28,44.75,23.0,34,2015-02-06 11:22:21.971259,10.5,-6,0.8235294117647058,around
8,51,outbound,19.0,m,32,44.75,23.0,34,2015-02-06 11:22:54.599897,12.0,-2,0.9411764705882353,around
8,51,return,19.0,m,32,44.75,23.0,34,2015-02-06 11:22:54.599897,12.0,-2,0.9411764705882353,around
8,52,outbound,19.0,m,36,44.75,23.0,34,2015-02-06 11:23:27.059697,6.0,2,1.0588235294117647,around
8,52,return,19.0,m,36,44.75,23.0,34,2015-02-06 11:23:27.059697,6.0,2,1.0588235294117647,around
8,53,outbound,19.0,m,32,44.75,23.0,34,2015-02-06 11:23:59.126980,4.5,-2,0.9411764705882353,around
8,53,return,19.0,m,32,44.75,23.0,34,2015-02-06 11:23:59.126980,4.5,-2,0.9411764705882353,around
8,54,outbound,19.0,m,24,44.75,23.0,34,2015-02-06 11:24:28.262851,7.5,-10,0.7058823529411765,over
8,54,return,19.0,m,24,44.75,23.0,34,2015-02-06 11:24:28.262851,7.5,-10,0.7058823529411765,over
9,1,outbound,18.0,f,24,35.25,18.25,26,2015-02-06 13:02:39.844235,10.5,-2,0.9230769230769231,over
9,1,return,18.0,f,24,35.25,18.25,26,2015-02-06 13:02:39.844235,10.5,-2,0.9230769230769231,over
9,2,outbound,18.0,f,12,35.25,18.25,26,2015-02-06 13:04:19.622708,4.5,-14,0.46153846153846156,over
9,2,return,18.0,f,12,35.25,18.25,26,2015-02-06 13:04:19.622708,4.5,-14,0.46153846153846156,over
9,3,outbound,18.0,f,12,35.25,18.25,26,2015-02-06 13:04:54.513973,6.0,-14,0.46153846153846156,over
9,3,return,18.0,f,12,35.25,18.25,26,2015-02-06 13:04:54.513973,6.0,-14,0.46153846153846156,over
9,4,outbound,18.0,f,20,35.25,18.25,26,2015-02-06 13:05:22.820550,10.5,-6,0.7692307692307693,over
9,4,return,18.0,f,20,35.25,18.25,26,2015-02-06 13:05:22.820550,10.5,-6,0.7692307692307693,over
9,5,outbound,18.0,f,24,35.25,18.25,26,2015-02-06 13:06:02.339399,9.0,-2,0.9230769230769231,around
9,5,return,18.0,f,24,35.25,18.25,26,2015-02-06 13:06:02.339399,9.0,-2,0.9230769230769231,around
9,6,outbound,18.0,f,12,35.25,18.25,26,2015-02-06 13:06:36.729364,10.5,-14,0.46153846153846156,over
9,6,return,18.0,f,12,35.25,18.25,26,2015-02-06 13:06:36.729364,10.5,-14,0.46153846153846156,over
9,7,outbound,18.0,f,12,35.25,18.25,26,2015-02-06 13:07:10.624522,12.0,-14,0.46153846153846156,over
9,7,return,18.0,f,12,35.25,18.25,26,2015-02-06 13:07:10.624522,12.0,-14,0.46153846153846156,over
9,8,outbound,18.0,f,16,35.25,18.25,26,2015-02-06 13:07:45.095636,6.0,-10,0.6153846153846154,over
9,8,return,18.0,f,16,35.25,18.25,26,2015-02-06 13:07:45.095636,6.0,-10,0.6153846153846154,over
9,9,outbound,18.0,f,12,35.25,18.25,26,2015-02-06 13:08:19.369300,4.5,-14,0.46153846153846156,over
9,9,return,18.0,f,12,35.25,18.25,26,2015-02-06 13:08:19.369300,4.5,-14,0.46153846153846156,over
9,10,outbound,18.0,f,16,35.25,18.25,26,2015-02-06 13:08:46.650713,10.5,-10,0.6153846153846154,over
9,10,return,18.0,f,16,35.25,18.25,26,2015-02-06 13:08:46.650713,10.5,-10,0.6153846153846154,over
9,11,outbound,18.0,f,12,35.25,18.25,26,2015-02-06 13:09:18.141514,7.5,-14,0.46153846153846156,over
9,11,return,18.0,f,12,35.25,18.25,26,2015-02-06 13:09:18.141514,7.5,-14,0.46153846153846156,over
9,12,outbound,18.0,f,16,35.25,18.25,26,2015-02-06 13:09:47.874090,10.5,-10,0.6153846153846154,over
9,12,return,18.0,f,16,35.25,18.25,26,2015-02-06 13:09:47.874090,10.5,-10,0.6153846153846154,over
9,13,outbound,18.0,f,28,35.25,18.25,26,2015-02-06 13:10:18.638504,12.0,2,1.0769230769230769,around
9,13,return,18.0,f,28,35.25,18.25,26,2015-02-06 13:10:18.638504,12.0,2,1.0769230769230769,around
9,14,outbound,18.0,f,20,35.25,18.25,26,2015-02-06 13:10:51.778953,12.0,-6,0.7692307692307693,over
9,14,return,18.0,f,20,35.25,18.25,26,2015-02-06 13:10:51.778953,12.0,-6,0.7692307692307693,over
9,15,outbound,18.0,f,20,35.25,18.25,26,2015-02-06 13:11:32.908102,4.5,-6,0.7692307692307693,over
9,15,return,18.0,f,20,35.25,18.25,26,2015-02-06 13:11:32.908102,4.5,-6,0.7692307692307693,over
9,16,outbound,18.0,f,24,35.25,18.25,26,2015-02-06 13:12:05.362578,6.0,-2,0.9230769230769231,around
9,16,return,18.0,f,24,35.25,18.25,26,2015-02-06 13:12:05.362578,6.0,-2,0.9230769230769231,around
9,17,outbound,18.0,f,24,35.25,18.25,26,2015-02-06 13:12:35.831281,7.5,-2,0.9230769230769231,around
9,17,return,18.0,f,24,35.25,18.25,26,2015-02-06 13:12:35.831281,7.5,-2,0.9230769230769231,around
9,18,outbound,18.0,f,20,35.25,18.25,26,2015-02-06 13:13:06.926404,9.0,-6,0.7692307692307693,over
9,18,return,18.0,f,20,35.25,18.25,26,2015-02-06 13:13:06.926404,9.0,-6,0.7692307692307693,over
9,19,outbound,18.0,f,24,35.25,18.25,26,2015-02-06 13:13:37.465221,10.5,-2,0.9230769230769231,over
9,19,return,18.0,f,24,35.25,18.25,26,2015-02-06 13:13:37.465221,10.5,-2,0.9230769230769231,over
9,20,outbound,18.0,f,24,35.25,18.25,26,2015-02-06 13:14:10.726955,9.0,-2,0.9230769230769231,over
9,20,return,18.0,f,24,35.25,18.25,26,2015-02-06 13:14:10.726955,9.0,-2,0.9230769230769231,over
9,21,outbound,18.0,f,24,35.25,18.25,26,2015-02-06 13:14:42.830169,6.0,-2,0.9230769230769231,over
9,21,return,18.0,f,24,35.25,18.25,26,2015-02-06 13:14:42.830169,6.0,-2,0.9230769230769231,over
9,22,outbound,18.0,f,16,35.25,18.25,26,2015-02-06 13:15:19.871028,12.0,-10,0.6153846153846154,over
9,22,return,18.0,f,16,35.25,18.25,26,2015-02-06 13:15:19.871028,12.0,-10,0.6153846153846154,over
9,23,outbound,18.0,f,16,35.25,18.25,26,2015-02-06 13:15:51.273770,9.0,-10,0.6153846153846154,over
9,23,return,18.0,f,16,35.25,18.25,26,2015-02-06 13:15:51.273770,9.0,-10,0.6153846153846154,over
9,24,outbound,18.0,f,20,35.25,18.25,26,2015-02-06 13:16:24.255817,7.5,-6,0.7692307692307693,over
9,24,return,18.0,f,20,35.25,18.25,26,2015-02-06 13:16:24.255817,7.5,-6,0.7692307692307693,over
9,25,outbound,18.0,f,28,35.25,18.25,26,2015-02-06 13:16:57.840042,6.0,2,1.0769230769230769,around
9,25,return,18.0,f,28,35.25,18.25,26,2015-02-06 13:16:57.840042,6.0,2,1.0769230769230769,around
9,26,outbound,18.0,f,12,35.25,18.25,26,2015-02-06 13:17:30.022588,9.0,-14,0.46153846153846156,over
9,26,return,18.0,f,12,35.25,18.25,26,2015-02-06 13:17:30.022588,9.0,-14,0.46153846153846156,over
9,27,outbound,18.0,f,28,35.25,18.25,26,2015-02-06 13:18:01.604571,12.0,2,1.0769230769230769,around
9,27,return,18.0,f,28,35.25,18.25,26,2015-02-06 13:18:01.604571,12.0,2,1.0769230769230769,around
9,28,outbound,18.0,f,28,35.25,18.25,26,2015-02-06 13:18:38.729619,9.0,2,1.0769230769230769,around
9,28,return,18.0,f,28,35.25,18.25,26,2015-02-06 13:18:38.729619,9.0,2,1.0769230769230769,around
9,29,outbound,18.0,f,16,35.25,18.25,26,2015-02-06 13:19:12.479208,7.5,-10,0.6153846153846154,over
9,29,return,18.0,f,16,35.25,18.25,26,2015-02-06 13:19:12.479208,7.5,-10,0.6153846153846154,over
9,30,outbound,18.0,f,24,35.25,18.25,26,2015-02-06 13:19:48.269367,7.5,-2,0.9230769230769231,over
9,30,return,18.0,f,24,35.25,18.25,26,2015-02-06 13:19:48.269367,7.5,-2,0.9230769230769231,over
9,31,outbound,18.0,f,20,35.25,18.25,26,2015-02-06 13:20:23.662310,4.5,-6,0.7692307692307693,over
9,31,return,18.0,f,20,35.25,18.25,26,2015-02-06 13:20:23.662310,4.5,-6,0.7692307692307693,over
9,32,outbound,18.0,f,12,35.25,18.25,26,2015-02-06 13:20:58.191863,6.0,-14,0.46153846153846156,over
9,32,return,18.0,f,12,35.25,18.25,26,2015-02-06 13:20:58.191863,6.0,-14,0.46153846153846156,over
9,33,outbound,18.0,f,28,35.25,18.25,26,2015-02-06 13:21:32.562496,9.0,2,1.0769230769230769,around
9,33,return,18.0,f,28,35.25,18.25,26,2015-02-06 13:21:32.562496,9.0,2,1.0769230769230769,around
9,34,outbound,18.0,f,16,35.25,18.25,26,2015-02-06 13:22:03.440317,6.0,-10,0.6153846153846154,over
9,34,return,18.0,f,16,35.25,18.25,26,2015-02-06 13:22:03.440317,6.0,-10,0.6153846153846154,over
9,35,outbound,18.0,f,20,35.25,18.25,26,2015-02-06 13:22:36.467817,6.0,-6,0.7692307692307693,over
9,35,return,18.0,f,20,35.25,18.25,26,2015-02-06 13:22:36.467817,6.0,-6,0.7692307692307693,over
9,36,outbound,18.0,f,20,35.25,18.25,26,2015-02-06 13:23:04.835271,7.5,-6,0.7692307692307693,over
9,36,return,18.0,f,20,35.25,18.25,26,2015-02-06 13:23:04.835271,7.5,-6,0.7692307692307693,over
9,37,outbound,18.0,f,20,35.25,18.25,26,2015-02-06 13:23:35.058282,9.0,-6,0.7692307692307693,over
9,37,return,18.0,f,20,35.25,18.25,26,2015-02-06 13:23:35.058282,9.0,-6,0.7692307692307693,over
9,38,outbound,18.0,f,16,35.25,18.25,26,2015-02-06 13:24:05.482140,4.5,-10,0.6153846153846154,over
9,38,return,18.0,f,16,35.25,18.25,26,2015-02-06 13:24:05.482140,4.5,-10,0.6153846153846154,over
9,39,outbound,18.0,f,28,35.25,18.25,26,2015-02-06 13:24:38.673308,6.0,2,1.0769230769230769,around
9,39,return,18.0,f,28,35.25,18.25,26,2015-02-06 13:24:38.673308,6.0,2,1.0769230769230769,around
9,40,outbound,18.0,f,12,35.25,18.25,26,2015-02-06 13:25:09.987217,7.5,-14,0.46153846153846156,over
9,40,return,18.0,f,12,35.25,18.25,26,2015-02-06 13:25:09.987217,7.5,-14,0.46153846153846156,over
9,41,outbound,18.0,f,24,35.25,18.25,26,2015-02-06 13:25:39.437095,4.5,-2,0.9230769230769231,around
9,41,return,18.0,f,24,35.25,18.25,26,2015-02-06 13:25:39.437095,4.5,-2,0.9230769230769231,around
9,42,outbound,18.0,f,12,35.25,18.25,26,2015-02-06 13:26:09.951709,12.0,-14,0.46153846153846156,over
9,42,return,18.0,f,12,35.25,18.25,26,2015-02-06 13:26:09.951709,12.0,-14,0.46153846153846156,over
9,43,outbound,18.0,f,16,35.25,18.25,26,2015-02-06 13:26:45.159858,4.5,-10,0.6153846153846154,over
9,43,return,18.0,f,16,35.25,18.25,26,2015-02-06 13:26:45.159858,4.5,-10,0.6153846153846154,over
9,44,outbound,18.0,f,20,35.25,18.25,26,2015-02-06 13:27:17.557313,10.5,-6,0.7692307692307693,over
9,44,return,18.0,f,20,35.25,18.25,26,2015-02-06 13:27:17.557313,10.5,-6,0.7692307692307693,over
9,45,outbound,18.0,f,16,35.25,18.25,26,2015-02-06 13:27:52.665557,9.0,-10,0.6153846153846154,over
9,45,return,18.0,f,16,35.25,18.25,26,2015-02-06 13:27:52.665557,9.0,-10,0.6153846153846154,over
9,46,outbound,18.0,f,12,35.25,18.25,26,2015-02-06 13:28:26.279539,10.5,-14,0.46153846153846156,over
9,46,return,18.0,f,12,35.25,18.25,26,2015-02-06 13:28:26.279539,10.5,-14,0.46153846153846156,over
9,47,outbound,18.0,f,24,35.25,18.25,26,2015-02-06 13:28:59.429896,12.0,-2,0.9230769230769231,around
9,47,return,18.0,f,24,35.25,18.25,26,2015-02-06 13:28:59.429896,12.0,-2,0.9230769230769231,around
9,48,outbound,18.0,f,16,35.25,18.25,26,2015-02-06 13:29:32.721336,12.0,-10,0.6153846153846154,over
9,48,return,18.0,f,16,35.25,18.25,26,2015-02-06 13:29:32.721336,12.0,-10,0.6153846153846154,over
9,49,outbound,18.0,f,24,35.25,18.25,26,2015-02-06 13:30:03.155288,12.0,-2,0.9230769230769231,over
9,49,return,18.0,f,24,35.25,18.25,26,2015-02-06 13:30:03.155288,12.0,-2,0.9230769230769231,over
9,50,outbound,18.0,f,20,35.25,18.25,26,2015-02-06 13:30:32.353337,12.0,-6,0.7692307692307693,over
9,50,return,18.0,f,20,35.25,18.25,26,2015-02-06 13:30:32.353337,12.0,-6,0.7692307692307693,over
9,51,outbound,18.0,f,24,35.25,18.25,26,2015-02-06 13:31:00.888991,4.5,-2,0.9230769230769231,around
9,51,return,18.0,f,24,35.25,18.25,26,2015-02-06 13:31:00.888991,4.5,-2,0.9230769230769231,around
9,52,outbound,18.0,f,12,35.25,18.25,26,2015-02-06 13:31:33.331697,9.0,-14,0.46153846153846156,over
9,52,return,18.0,f,12,35.25,18.25,26,2015-02-06 13:31:33.331697,9.0,-14,0.46153846153846156,over
9,53,outbound,18.0,f,16,35.25,18.25,26,2015-02-06 13:32:04.082922,7.5,-10,0.6153846153846154,over
9,53,return,18.0,f,16,35.25,18.25,26,2015-02-06 13:32:04.082922,7.5,-10,0.6153846153846154,over
9,54,outbound,18.0,f,20,35.25,18.25,26,2015-02-06 13:32:33.674244,6.0,-6,0.7692307692307693,over
9,54,return,18.0,f,20,35.25,18.25,26,2015-02-06 13:32:33.674244,6.0,-6,0.7692307692307693,over
10,1,outbound,18.0,m,30,39.0,22.5,32,2015-02-06 13:55:46.109818,6.0,-2,0.9375,around
10,1,return,18.0,m,30,39.0,22.5,32,2015-02-06 13:55:46.109818,6.0,-2,0.9375,around
10,2,outbound,18.0,m,22,39.0,22.5,32,2015-02-06 13:57:14.089256,7.5,-10,0.6875,over
10,2,return,18.0,m,22,39.0,22.5,32,2015-02-06 13:57:14.089256,7.5,-10,0.6875,around
10,3,outbound,18.0,m,22,39.0,22.5,32,2015-02-06 13:57:47.666952,10.5,-10,0.6875,over
10,3,return,18.0,m,22,39.0,22.5,32,2015-02-06 13:57:47.666952,10.5,-10,0.6875,around
10,4,outbound,18.0,m,30,39.0,22.5,32,2015-02-06 13:58:19.636319,10.5,-2,0.9375,around
10,4,return,18.0,m,30,39.0,22.5,32,2015-02-06 13:58:19.636319,10.5,-2,0.9375,around
10,5,outbound,18.0,m,30,39.0,22.5,32,2015-02-06 13:58:52.719095,12.0,-2,0.9375,around
10,5,return,18.0,m,30,39.0,22.5,32,2015-02-06 13:58:52.719095,12.0,-2,0.9375,around
10,6,outbound,18.0,m,26,39.0,22.5,32,2015-02-06 13:59:28.668069,12.0,-6,0.8125,over
10,6,return,18.0,m,26,39.0,22.5,32,2015-02-06 13:59:28.668069,12.0,-6,0.8125,around
10,7,outbound,18.0,m,30,39.0,22.5,32,2015-02-06 14:00:02.821556,4.5,-2,0.9375,around
10,7,return,18.0,m,30,39.0,22.5,32,2015-02-06 14:00:02.821556,4.5,-2,0.9375,around
10,8,outbound,18.0,m,34,39.0,22.5,32,2015-02-06 14:00:37.571201,6.0,2,1.0625,around
10,8,return,18.0,m,34,39.0,22.5,32,2015-02-06 14:00:37.571201,6.0,2,1.0625,around
10,9,outbound,18.0,m,34,39.0,22.5,32,2015-02-06 14:01:23.428904,12.0,2,1.0625,around
10,9,return,18.0,m,34,39.0,22.5,32,2015-02-06 14:01:23.428904,12.0,2,1.0625,around
10,10,outbound,18.0,m,30,39.0,22.5,32,2015-02-06 14:02:02.440321,9.0,-2,0.9375,around
10,10,return,18.0,m,30,39.0,22.5,32,2015-02-06 14:02:02.440321,9.0,-2,0.9375,around
10,11,outbound,18.0,m,22,39.0,22.5,32,2015-02-06 14:02:37.723848,7.5,-10,0.6875,over
10,11,return,18.0,m,22,39.0,22.5,32,2015-02-06 14:02:37.723848,7.5,-10,0.6875,around
10,12,outbound,18.0,m,34,39.0,22.5,32,2015-02-06 14:03:12.555802,9.0,2,1.0625,around
10,12,return,18.0,m,34,39.0,22.5,32,2015-02-06 14:03:12.555802,9.0,2,1.0625,around
10,13,outbound,18.0,m,26,39.0,22.5,32,2015-02-06 14:03:45.775601,6.0,-6,0.8125,around
10,13,return,18.0,m,26,39.0,22.5,32,2015-02-06 14:03:45.775601,6.0,-6,0.8125,around
10,14,outbound,18.0,m,34,39.0,22.5,32,2015-02-06 14:04:19.445192,9.0,2,1.0625,around
10,14,return,18.0,m,34,39.0,22.5,32,2015-02-06 14:04:19.445192,9.0,2,1.0625,around
10,15,outbound,18.0,m,26,39.0,22.5,32,2015-02-06 14:04:54.154291,9.0,-6,0.8125,over
10,15,return,18.0,m,26,39.0,22.5,32,2015-02-06 14:04:54.154291,9.0,-6,0.8125,around
10,16,outbound,18.0,m,26,39.0,22.5,32,2015-02-06 14:05:23.181556,12.0,-6,0.8125,over
10,16,return,18.0,m,26,39.0,22.5,32,2015-02-06 14:05:23.181556,12.0,-6,0.8125,around
10,17,outbound,18.0,m,30,39.0,22.5,32,2015-02-06 14:06:10.670022,12.0,-2,0.9375,around
10,17,return,18.0,m,30,39.0,22.5,32,2015-02-06 14:06:10.670022,12.0,-2,0.9375,around
10,18,outbound,18.0,m,18,39.0,22.5,32,2015-02-06 14:06:49.852763,12.0,-14,0.5625,over
10,18,return,18.0,m,18,39.0,22.5,32,2015-02-06 14:06:49.852763,12.0,-14,0.5625,around
10,19,outbound,18.0,m,18,39.0,22.5,32,2015-02-06 14:07:25.843405,9.0,-14,0.5625,over
10,19,return,18.0,m,18,39.0,22.5,32,2015-02-06 14:07:25.843405,9.0,-14,0.5625,around
10,20,outbound,18.0,m,18,39.0,22.5,32,2015-02-06 14:08:02.943609,6.0,-14,0.5625,over
10,20,return,18.0,m,18,39.0,22.5,32,2015-02-06 14:08:02.943609,6.0,-14,0.5625,around
10,21,outbound,18.0,m,34,39.0,22.5,32,2015-02-06 14:08:41.404640,6.0,2,1.0625,around
10,21,return,18.0,m,34,39.0,22.5,32,2015-02-06 14:08:41.404640,6.0,2,1.0625,around
10,22,outbound,18.0,m,26,39.0,22.5,32,2015-02-06 14:09:08.453806,4.5,-6,0.8125,around
10,22,return,18.0,m,26,39.0,22.5,32,2015-02-06 14:09:08.453806,4.5,-6,0.8125,around
10,23,outbound,18.0,m,18,39.0,22.5,32,2015-02-06 14:09:39.444380,7.5,-14,0.5625,over
10,23,return,18.0,m,18,39.0,22.5,32,2015-02-06 14:09:39.444380,7.5,-14,0.5625,around
10,24,outbound,18.0,m,26,39.0,22.5,32,2015-02-06 14:10:16.114783,7.5,-6,0.8125,around
10,24,return,18.0,m,26,39.0,22.5,32,2015-02-06 14:10:16.114783,7.5,-6,0.8125,around
10,25,outbound,18.0,m,22,39.0,22.5,32,2015-02-06 14:10:47.281984,9.0,-10,0.6875,over
10,25,return,18.0,m,22,39.0,22.5,32,2015-02-06 14:10:47.281984,9.0,-10,0.6875,around
10,26,outbound,18.0,m,22,39.0,22.5,32,2015-02-06 14:11:20.479243,12.0,-10,0.6875,over
10,26,return,18.0,m,22,39.0,22.5,32,2015-02-06 14:11:20.479243,12.0,-10,0.6875,around
10,27,outbound,18.0,m,18,39.0,22.5,32,2015-02-06 14:11:54.804179,10.5,-14,0.5625,over
10,27,return,18.0,m,18,39.0,22.5,32,2015-02-06 14:11:54.804179,10.5,-14,0.5625,around
10,28,outbound,18.0,m,30,39.0,22.5,32,2015-02-06 14:12:29.325447,9.0,-2,0.9375,around
10,28,return,18.0,m,30,39.0,22.5,32,2015-02-06 14:12:29.325447,9.0,-2,0.9375,around
10,29,outbound,18.0,m,26,39.0,22.5,32,2015-02-06 14:17:14.502553,10.5,-6,0.8125,around
10,29,return,18.0,m,26,39.0,22.5,32,2015-02-06 14:17:14.502553,10.5,-6,0.8125,around
10,30,outbound,18.0,m,18,39.0,22.5,32,2015-02-06 14:18:06.804140,10.5,-14,0.5625,over
10,30,return,18.0,m,18,39.0,22.5,32,2015-02-06 14:18:06.804140,10.5,-14,0.5625,around
10,31,outbound,18.0,m,22,39.0,22.5,32,2015-02-06 14:18:39.649618,9.0,-10,0.6875,over
10,31,return,18.0,m,22,39.0,22.5,32,2015-02-06 14:18:39.649618,9.0,-10,0.6875,around
10,32,outbound,18.0,m,30,39.0,22.5,32,2015-02-06 14:19:18.227359,7.5,-2,0.9375,around
10,32,return,18.0,m,30,39.0,22.5,32,2015-02-06 14:19:18.227359,7.5,-2,0.9375,around
10,33,outbound,18.0,m,22,39.0,22.5,32,2015-02-06 14:19:57.442326,12.0,-10,0.6875,over
10,33,return,18.0,m,22,39.0,22.5,32,2015-02-06 14:19:57.442326,12.0,-10,0.6875,around
10,34,outbound,18.0,m,22,39.0,22.5,32,2015-02-06 14:20:38.296302,4.5,-10,0.6875,around
10,34,return,18.0,m,22,39.0,22.5,32,2015-02-06 14:20:38.296302,4.5,-10,0.6875,around
10,35,outbound,18.0,m,18,39.0,22.5,32,2015-02-06 14:21:16.645329,7.5,-14,0.5625,over
10,35,return,18.0,m,18,39.0,22.5,32,2015-02-06 14:21:16.645329,7.5,-14,0.5625,around
10,36,outbound,18.0,m,26,39.0,22.5,32,2015-02-06 14:21:53.502679,10.5,-6,0.8125,around
10,36,return,18.0,m,26,39.0,22.5,32,2015-02-06 14:21:53.502679,10.5,-6,0.8125,around
10,37,outbound,18.0,m,26,39.0,22.5,32,2015-02-06 14:22:30.315944,6.0,-6,0.8125,around
10,37,return,18.0,m,26,39.0,22.5,32,2015-02-06 14:22:30.315944,6.0,-6,0.8125,around
10,38,outbound,18.0,m,30,39.0,22.5,32,2015-02-06 14:23:11.157951,10.5,-2,0.9375,around
10,38,return,18.0,m,30,39.0,22.5,32,2015-02-06 14:23:11.157951,10.5,-2,0.9375,around
10,39,outbound,18.0,m,22,39.0,22.5,32,2015-02-06 14:23:50.570656,6.0,-10,0.6875,over
10,39,return,18.0,m,22,39.0,22.5,32,2015-02-06 14:23:50.570656,6.0,-10,0.6875,around
10,40,outbound,18.0,m,26,39.0,22.5,32,2015-02-06 14:24:27.915730,9.0,-6,0.8125,around
10,40,return,18.0,m,26,39.0,22.5,32,2015-02-06 14:24:27.915730,9.0,-6,0.8125,around
10,41,outbound,18.0,m,18,39.0,22.5,32,2015-02-06 14:25:04.994532,9.0,-14,0.5625,over
10,41,return,18.0,m,18,39.0,22.5,32,2015-02-06 14:25:04.994532,9.0,-14,0.5625,around
10,42,outbound,18.0,m,34,39.0,22.5,32,2015-02-06 14:25:42.012772,12.0,2,1.0625,around
10,42,return,18.0,m,34,39.0,22.5,32,2015-02-06 14:25:42.012772,12.0,2,1.0625,around
10,43,outbound,18.0,m,30,39.0,22.5,32,2015-02-06 14:26:20.508988,7.5,-2,0.9375,around
10,43,return,18.0,m,30,39.0,22.5,32,2015-02-06 14:26:20.508988,7.5,-2,0.9375,around
10,44,outbound,18.0,m,18,39.0,22.5,32,2015-02-06 14:26:44.485965,4.5,-14,0.5625,over
10,44,return,18.0,m,18,39.0,22.5,32,2015-02-06 14:26:44.485965,4.5,-14,0.5625,around
10,45,outbound,18.0,m,22,39.0,22.5,32,2015-02-06 14:27:23.186478,10.5,-10,0.6875,over
10,45,return,18.0,m,22,39.0,22.5,32,2015-02-06 14:27:23.186478,10.5,-10,0.6875,around
10,46,outbound,18.0,m,30,39.0,22.5,32,2015-02-06 14:28:00.110806,4.5,-2,0.9375,around
10,46,return,18.0,m,30,39.0,22.5,32,2015-02-06 14:28:00.110806,4.5,-2,0.9375,around
10,47,outbound,18.0,m,18,39.0,22.5,32,2015-02-06 14:28:31.768700,12.0,-14,0.5625,over
10,47,return,18.0,m,18,39.0,22.5,32,2015-02-06 14:28:31.768700,12.0,-14,0.5625,around
10,48,outbound,18.0,m,18,39.0,22.5,32,2015-02-06 14:29:07.520064,6.0,-14,0.5625,over
10,48,return,18.0,m,18,39.0,22.5,32,2015-02-06 14:29:07.520064,6.0,-14,0.5625,around
10,49,outbound,18.0,m,26,39.0,22.5,32,2015-02-06 14:29:50.572128,4.5,-6,0.8125,around
10,49,return,18.0,m,26,39.0,22.5,32,2015-02-06 14:29:50.572128,4.5,-6,0.8125,around
10,50,outbound,18.0,m,22,39.0,22.5,32,2015-02-06 14:30:21.981704,4.5,-10,0.6875,around
